"customer_id","customer_name","order_id","product_id","product_name","category","sub_category","order_date","ship_date","ship_mode","segment","region","state","city","sales","order_month","order_year","quantity_orders","customer_id:1","customer_name:1","orders_quantity","orders_sum","avg_order","last_order","last_order_day","rfm_recency","rfm_frequency","rfm_monetary","rfm_cell","rfm_cell_string","rfm_segment"
NB-18655,Nona Balk,CA-2018-107825,OFF-LA-10003720,Avery 487,Office Supplies,Labels,"2018-11-18 00:00:00","2018-11-18 00:00:00",Same Day,Corporate,Central,Wisconsin,Milwaukee,7.38,11,2018,3,NB-18655,Nona Balk,3,218.99,27.37,"2018-12-11 00:00:00",19,1,3,2,6,"132",Новые клиенты
NB-18655,Nona Balk,CA-2018-107825,FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,Furnishings,"2018-11-18 00:00:00","2018-11-18 00:00:00",Same Day,Corporate,Central,Wisconsin,Milwaukee,5.82,11,2018,3,NB-18655,Nona Balk,3,218.99,27.37,"2018-12-11 00:00:00",19,1,3,2,6,"132",Новые клиенты
CS-11860,Cari Schnelling,CA-2018-106047,OFF-PA-10000791,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Office Supplies,Paper,"2018-07-12 00:00:00","2018-07-18 00:00:00",Standard Class,Consumer,East,Ohio,Fairfield,3.82,7,2018,3,CS-11860,Cari Schnelling,3,46.64,15.55,"2018-07-21 00:00:00",162,4,3,1,8,"431",Потерянные клиенты
ND-18460,Neil Ducich,CA-2018-127803,OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,Office Supplies,Binders,"2018-05-19 00:00:00","2018-05-23 00:00:00",Standard Class,Corporate,South,Alabama,Huntsville,26.16,5,2018,3,ND-18460,Neil Ducich,3,2459.1,819.7,"2018-06-30 00:00:00",183,4,4,4,12,"444",Потерянные клиенты
BP-11050,Barry Pond,CA-2018-143084,OFF-AR-10002766,Prang Drawing Pencil Set,Office Supplies,Art,"2018-03-18 00:00:00","2018-03-22 00:00:00",Standard Class,Corporate,West,California,Los Angeles,13.9,3,2018,2,BP-11050,Barry Pond,2,76.06,25.35,"2018-10-08 00:00:00",83,3,2,1,6,"321",Спящие клиенты
BP-11050,Barry Pond,CA-2018-143084,OFF-EN-10003072,Peel & Seel Envelopes,Office Supplies,Envelopes,"2018-03-18 00:00:00","2018-03-22 00:00:00",Standard Class,Corporate,West,California,Los Angeles,19.4,3,2018,2,BP-11050,Barry Pond,2,76.06,25.35,"2018-10-08 00:00:00",83,3,2,1,6,"321",Спящие клиенты
RW-19540,Rick Wilson,CA-2018-128041,OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,Office Supplies,Appliances,"2018-09-01 00:00:00","2018-09-01 00:00:00",Same Day,Corporate,West,Washington,Seattle,314.6,9,2018,4,RW-19540,Rick Wilson,4,6193.45,442.39,"2018-09-01 00:00:00",120,4,4,4,12,"444",Потерянные клиенты
RW-19540,Rick Wilson,CA-2018-128041,FUR-TA-10002607,KI Conference Tables,Furniture,Tables,"2018-09-01 00:00:00","2018-09-01 00:00:00",Same Day,Corporate,West,Washington,Seattle,283.56,9,2018,4,RW-19540,Rick Wilson,4,6193.45,442.39,"2018-09-01 00:00:00",120,4,4,4,12,"444",Потерянные клиенты
RB-19465,Rick Bensley,CA-2018-105823,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs,"2018-06-22 00:00:00","2018-06-26 00:00:00",Standard Class,Home Office,Central,Michigan,Detroit,487.96,6,2018,4,RB-19465,Rick Bensley,4,700.69,140.14,"2018-12-21 00:00:00",9,1,4,3,8,"143",Новые клиенты
HZ-14950,Henia Zydlo,CA-2018-157420,TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,Technology,Phones,"2018-11-21 00:00:00","2018-11-21 00:00:00",Same Day,Consumer,Central,Texas,Houston,55.18,11,2018,4,HZ-14950,Henia Zydlo,4,864.64,172.93,"2018-11-25 00:00:00",35,2,4,3,9,"243",Лояльные клиенты
KM-16225,Kalyca Meade,CA-2018-137463,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,Office Supplies,Binders,"2018-12-16 00:00:00","2018-12-20 00:00:00",Second Class,Corporate,West,California,Sunnyvale,5.98,12,2018,3,KM-16225,Kalyca Meade,3,468.87,58.61,"2018-12-16 00:00:00",14,1,3,2,6,"132",Новые клиенты
KM-16225,Kalyca Meade,CA-2018-137463,TEC-AC-10000358,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Technology,Accessories,"2018-12-16 00:00:00","2018-12-20 00:00:00",Second Class,Corporate,West,California,Sunnyvale,189.95,12,2018,3,KM-16225,Kalyca Meade,3,468.87,58.61,"2018-12-16 00:00:00",14,1,3,2,6,"132",Новые клиенты
KM-16225,Kalyca Meade,CA-2018-137463,TEC-AC-10000057,Microsoft Natural Ergonomic Keyboard 4000,Technology,Accessories,"2018-12-16 00:00:00","2018-12-20 00:00:00",Second Class,Corporate,West,California,Sunnyvale,149.95,12,2018,3,KM-16225,Kalyca Meade,3,468.87,58.61,"2018-12-16 00:00:00",14,1,3,2,6,"132",Новые клиенты
KM-16225,Kalyca Meade,CA-2018-137463,OFF-AR-10001988,Bulldog Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,"2018-12-16 00:00:00","2018-12-20 00:00:00",Second Class,Corporate,West,California,Sunnyvale,29.95,12,2018,3,KM-16225,Kalyca Meade,3,468.87,58.61,"2018-12-16 00:00:00",14,1,3,2,6,"132",Новые клиенты
KM-16225,Kalyca Meade,CA-2018-137463,OFF-LA-10003498,Avery 475,Office Supplies,Labels,"2018-12-16 00:00:00","2018-12-20 00:00:00",Second Class,Corporate,West,California,Sunnyvale,44.4,12,2018,3,KM-16225,Kalyca Meade,3,468.87,58.61,"2018-12-16 00:00:00",14,1,3,2,6,"132",Новые клиенты
BK-11260,Berenike Kampe,CA-2018-117009,OFF-SU-10001218,Fiskars Softgrip Scissors,Office Supplies,Supplies,"2018-09-22 00:00:00","2018-09-28 00:00:00",Standard Class,Consumer,West,California,Santa Ana,21.96,9,2018,2,BK-11260,Berenike Kampe,2,68.32,34.16,"2018-10-14 00:00:00",77,3,2,1,6,"321",Спящие клиенты
BM-11785,Bryan Mills,CA-2018-152968,TEC-AC-10000521,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",Technology,Accessories,"2018-05-26 00:00:00","2018-05-30 00:00:00",Standard Class,Consumer,South,Virginia,Harrisonburg,23.08,5,2018,1,BM-11785,Bryan Mills,1,23.08,23.08,"2018-05-26 00:00:00",218,4,1,1,6,"411",Потерянные клиенты
KE-16420,Katrina Edelman,CA-2018-147550,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,Furnishings,"2018-12-04 00:00:00","2018-12-05 00:00:00",First Class,Corporate,East,Pennsylvania,Philadelphia,11.35,12,2018,2,KE-16420,Katrina Edelman,2,279.14,93.05,"2018-12-04 00:00:00",26,1,2,2,5,"122",Новые клиенты
KH-16630,Ken Heidel,CA-2018-166898,TEC-PH-10002564,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,Phones,"2018-09-11 00:00:00","2018-09-13 00:00:00",Second Class,Corporate,West,California,Santa Ana,143.95,9,2018,4,KH-16630,Ken Heidel,4,278.97,55.79,"2018-11-02 00:00:00",58,3,4,2,9,"342",Спящие клиенты
KH-16630,Ken Heidel,CA-2018-166898,OFF-PA-10002262,Xerox 192,Office Supplies,Paper,"2018-09-11 00:00:00","2018-09-13 00:00:00",Second Class,Corporate,West,California,Santa Ana,19.44,9,2018,4,KH-16630,Ken Heidel,4,278.97,55.79,"2018-11-02 00:00:00",58,3,4,2,9,"342",Спящие клиенты
BG-11035,Barry Gonzalez,CA-2018-169005,OFF-AR-10000246,Newell 318,Office Supplies,Art,"2018-11-02 00:00:00","2018-11-06 00:00:00",Standard Class,Consumer,South,Virginia,Springfield,5.56,11,2018,3,BG-11035,Barry Gonzalez,3,698.24,232.75,"2018-12-02 00:00:00",28,2,3,3,8,"233",Лояльные клиенты
AH-10210,Alan Hwang,US-2018-148831,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,Storage,"2018-10-13 00:00:00","2018-10-15 00:00:00",First Class,Consumer,South,Kentucky,Louisville,348.56,10,2018,5,AH-10210,Alan Hwang,5,3300.64,550.11,"2018-12-24 00:00:00",6,1,4,4,9,"144",Новые клиенты
MG-17650,Matthew Grinstein,CA-2018-152933,TEC-PH-10002085,Clarity 53712,Technology,Phones,"2018-10-12 00:00:00","2018-10-16 00:00:00",Standard Class,Home Office,Central,Texas,Dallas,369.54,10,2018,4,MG-17650,Matthew Grinstein,4,1738.35,248.34,"2018-12-01 00:00:00",29,2,4,4,10,"244",Лояльные клиенты
MG-17650,Matthew Grinstein,CA-2018-152933,OFF-PA-10001934,Xerox 1993,Office Supplies,Paper,"2018-10-12 00:00:00","2018-10-16 00:00:00",Standard Class,Home Office,Central,Texas,Dallas,10.37,10,2018,4,MG-17650,Matthew Grinstein,4,1738.35,248.34,"2018-12-01 00:00:00",29,2,4,4,10,"244",Лояльные клиенты
MG-17650,Matthew Grinstein,CA-2018-152933,TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories,"2018-10-12 00:00:00","2018-10-16 00:00:00",Standard Class,Home Office,Central,Texas,Dallas,791.88,10,2018,4,MG-17650,Matthew Grinstein,4,1738.35,248.34,"2018-12-01 00:00:00",29,2,4,4,10,"244",Лояльные клиенты
NS-18505,Neola Schneider,CA-2018-153045,TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,Technology,Phones,"2018-01-19 00:00:00","2018-01-24 00:00:00",Second Class,Consumer,East,Pennsylvania,Philadelphia,429.6,1,2018,3,NS-18505,Neola Schneider,3,2048.65,227.63,"2018-12-24 00:00:00",6,1,4,4,9,"144",Новые клиенты
NS-18505,Neola Schneider,CA-2018-153045,FUR-FU-10002759,"12-1/2 Diameter Round Wall Clock",Furniture,Furnishings,"2018-01-19 00:00:00","2018-01-24 00:00:00",Second Class,Consumer,East,Pennsylvania,Philadelphia,31.97,1,2018,3,NS-18505,Neola Schneider,3,2048.65,227.63,"2018-12-24 00:00:00",6,1,4,4,9,"144",Новые клиенты
NS-18505,Neola Schneider,CA-2018-153045,FUR-CH-10000309,Global Comet Stacking Arm Chair,Furniture,Chairs,"2018-01-19 00:00:00","2018-01-24 00:00:00",Second Class,Consumer,East,Pennsylvania,Philadelphia,887.27,1,2018,3,NS-18505,Neola Schneider,3,2048.65,227.63,"2018-12-24 00:00:00",6,1,4,4,9,"144",Новые клиенты
NS-18505,Neola Schneider,CA-2018-153045,OFF-PA-10003673,Strathmore Photo Mount Cards,Office Supplies,Paper,"2018-01-19 00:00:00","2018-01-24 00:00:00",Second Class,Consumer,East,Pennsylvania,Philadelphia,21.7,1,2018,3,NS-18505,Neola Schneider,3,2048.65,227.63,"2018-12-24 00:00:00",6,1,4,4,9,"144",Новые клиенты
JK-15325,Jason Klamczynski,CA-2018-122007,OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,Office Supplies,Appliances,"2018-03-18 00:00:00","2018-03-20 00:00:00",Second Class,Corporate,West,California,Los Angeles,90.86,3,2018,1,JK-15325,Jason Klamczynski,1,90.86,90.86,"2018-03-18 00:00:00",287,4,1,1,6,"411",Потерянные клиенты
PR-18880,Patrick Ryan,CA-2018-162250,OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",Office Supplies,Paper,"2018-11-24 00:00:00","2018-11-24 00:00:00",Same Day,Consumer,West,California,San Francisco,7.78,11,2018,2,PR-18880,Patrick Ryan,2,1527.93,190.99,"2018-11-24 00:00:00",36,2,3,4,9,"234",Лояльные клиенты
JL-15505,Jeremy Lonsdale,CA-2018-112473,OFF-ST-10002182,"Iris 3-Drawer Stacking Bin, Black",Office Supplies,Storage,"2018-05-25 00:00:00","2018-06-01 00:00:00",Standard Class,Consumer,Central,Texas,Houston,50.14,5,2018,3,JL-15505,Jeremy Lonsdale,3,2638.95,263.89,"2018-11-11 00:00:00",49,2,4,4,10,"244",Лояльные клиенты
AS-10045,Aaron Smayling,US-2018-147655,OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Office Supplies,Binders,"2018-09-04 00:00:00","2018-09-05 00:00:00",First Class,Corporate,West,Oregon,Redmond,88.07,9,2018,4,AS-10045,Aaron Smayling,4,2475.84,353.69,"2018-10-03 00:00:00",88,3,4,4,11,"344",Спящие клиенты
MD-17860,Michael Dominguez,CA-2018-100055,FUR-FU-10001473,DAX Wood Document Frame,Furniture,Furnishings,"2018-05-28 00:00:00","2018-06-01 00:00:00",Standard Class,Corporate,East,Maryland,Laurel,27.46,5,2018,4,MD-17860,Michael Dominguez,4,1090.13,218.03,"2018-11-24 00:00:00",36,2,4,3,9,"243",Лояльные клиенты
MD-17860,Michael Dominguez,CA-2018-100055,OFF-AP-10001469,Fellowes 8 Outlet Superior Workstation Surge Protector,Office Supplies,Appliances,"2018-05-28 00:00:00","2018-06-01 00:00:00",Standard Class,Corporate,East,Maryland,Laurel,125.13,5,2018,4,MD-17860,Michael Dominguez,4,1090.13,218.03,"2018-11-24 00:00:00",36,2,4,3,9,"243",Лояльные клиенты
BT-11530,Bradley Talbott,CA-2018-123029,TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,Technology,Accessories,"2018-09-30 00:00:00","2018-10-02 00:00:00",Second Class,Home Office,West,California,Los Angeles,159.98,9,2018,2,BT-11530,Bradley Talbott,2,2270.7,378.45,"2018-09-30 00:00:00",91,3,3,4,10,"334",Спящие клиенты
RD-19480,Rick Duston,US-2018-166688,OFF-BI-10004040,Wilson Jones Impact Binders,Office Supplies,Binders,"2018-05-20 00:00:00","2018-05-26 00:00:00",Standard Class,Consumer,West,Nevada,Las Vegas,8.29,5,2018,3,RD-19480,Rick Duston,3,2172.2,241.36,"2018-10-19 00:00:00",72,3,4,4,11,"344",Спящие клиенты
RD-19480,Rick Duston,US-2018-166688,TEC-PH-10004094,Motorola L703CM,Technology,Phones,"2018-05-20 00:00:00","2018-05-26 00:00:00",Standard Class,Consumer,West,Nevada,Las Vegas,1123.13,5,2018,3,RD-19480,Rick Duston,3,2172.2,241.36,"2018-10-19 00:00:00",72,3,4,4,11,"344",Спящие клиенты
RD-19480,Rick Duston,US-2018-166688,OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,Office Supplies,Appliances,"2018-05-20 00:00:00","2018-05-26 00:00:00",Standard Class,Consumer,West,Nevada,Las Vegas,64.9,5,2018,3,RD-19480,Rick Duston,3,2172.2,241.36,"2018-10-19 00:00:00",72,3,4,4,11,"344",Спящие клиенты
SB-20185,Sarah Brown,CA-2018-119424,TEC-PH-10002564,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,Phones,"2018-06-12 00:00:00","2018-06-14 00:00:00",Second Class,Consumer,West,Washington,Kent,71.98,6,2018,2,SB-20185,Sarah Brown,2,492.2,164.07,"2018-06-25 00:00:00",188,4,2,2,8,"422",Потерянные клиенты
SB-20185,Sarah Brown,CA-2018-119424,OFF-PA-10001639,Xerox 203,Office Supplies,Paper,"2018-06-12 00:00:00","2018-06-14 00:00:00",Second Class,Consumer,West,Washington,Kent,19.44,6,2018,2,SB-20185,Sarah Brown,2,492.2,164.07,"2018-06-25 00:00:00",188,4,2,2,8,"422",Потерянные клиенты
JL-15505,Jeremy Lonsdale,CA-2018-156776,TEC-PH-10002415,Polycom VoiceStation 500 Conference phone,Technology,Phones,"2018-08-07 00:00:00","2018-08-11 00:00:00",Standard Class,Consumer,West,California,Westminster,707.88,8,2018,3,JL-15505,Jeremy Lonsdale,3,2638.95,263.89,"2018-11-11 00:00:00",49,2,4,4,10,"244",Лояльные клиенты
JL-15505,Jeremy Lonsdale,CA-2018-156776,OFF-BI-10003355,Cardinal Holdit Business Card Pockets,Office Supplies,Binders,"2018-08-07 00:00:00","2018-08-11 00:00:00",Standard Class,Consumer,West,California,Westminster,11.95,8,2018,3,JL-15505,Jeremy Lonsdale,3,2638.95,263.89,"2018-11-11 00:00:00",49,2,4,4,10,"244",Лояльные клиенты
JL-15505,Jeremy Lonsdale,CA-2018-156776,OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Office Supplies,Binders,"2018-08-07 00:00:00","2018-08-11 00:00:00",Standard Class,Consumer,West,California,Westminster,31.13,8,2018,3,JL-15505,Jeremy Lonsdale,3,2638.95,263.89,"2018-11-11 00:00:00",49,2,4,4,10,"244",Лояльные клиенты
JL-15505,Jeremy Lonsdale,CA-2018-156776,TEC-AC-10004803,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Technology,Accessories,"2018-08-07 00:00:00","2018-08-11 00:00:00",Standard Class,Consumer,West,California,Westminster,55.76,8,2018,3,JL-15505,Jeremy Lonsdale,3,2638.95,263.89,"2018-11-11 00:00:00",49,2,4,4,10,"244",Лояльные клиенты
JL-15505,Jeremy Lonsdale,CA-2018-156776,OFF-PA-10001970,Xerox 1881,Office Supplies,Paper,"2018-08-07 00:00:00","2018-08-11 00:00:00",Standard Class,Consumer,West,California,Westminster,24.56,8,2018,3,JL-15505,Jeremy Lonsdale,3,2638.95,263.89,"2018-11-11 00:00:00",49,2,4,4,10,"244",Лояльные клиенты
JL-15505,Jeremy Lonsdale,CA-2018-156776,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Furniture,Furnishings,"2018-08-07 00:00:00","2018-08-11 00:00:00",Standard Class,Consumer,West,California,Westminster,51.75,8,2018,3,JL-15505,Jeremy Lonsdale,3,2638.95,263.89,"2018-11-11 00:00:00",49,2,4,4,10,"244",Лояльные клиенты
JL-15505,Jeremy Lonsdale,CA-2018-156776,FUR-CH-10002317,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,Furniture,Chairs,"2018-08-07 00:00:00","2018-08-11 00:00:00",Standard Class,Consumer,West,California,Westminster,207.18,8,2018,3,JL-15505,Jeremy Lonsdale,3,2638.95,263.89,"2018-11-11 00:00:00",49,2,4,4,10,"244",Лояльные клиенты
JL-15505,Jeremy Lonsdale,CA-2018-156776,OFF-AP-10002534,"3.6 Cubic Foot Counter Height Office Refrigerator",Office Supplies,Appliances,"2018-08-07 00:00:00","2018-08-11 00:00:00",Standard Class,Consumer,West,California,Westminster,1473.1,8,2018,3,JL-15505,Jeremy Lonsdale,3,2638.95,263.89,"2018-11-11 00:00:00",49,2,4,4,10,"244",Лояльные клиенты
AB-10105,Adrian Barton,CA-2018-140781,TEC-AC-10000682,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Technology,Accessories,"2018-08-03 00:00:00","2018-08-07 00:00:00",Standard Class,Consumer,Central,Illinois,Bloomington,39.82,8,2018,5,AB-10105,Adrian Barton,5,2291.04,254.56,"2018-11-19 00:00:00",41,2,4,4,10,"244",Лояльные клиенты
SC-20230,Scot Coram,CA-2018-141747,OFF-ST-10003996,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Office Supplies,Storage,"2018-08-03 00:00:00","2018-08-08 00:00:00",Second Class,Corporate,West,Washington,Seattle,16.06,8,2018,1,SC-20230,Scot Coram,1,16.06,16.06,"2018-08-03 00:00:00",149,4,1,1,6,"411",Потерянные клиенты
RS-19870,Roy Skaria,CA-2018-142776,OFF-EN-10003160,Pastel Pink Envelopes,Office Supplies,Envelopes,"2018-12-11 00:00:00","2018-12-14 00:00:00",Second Class,Home Office,Central,Iowa,Burlington,7.28,12,2018,1,RS-19870,Roy Skaria,1,12.68,6.34,"2018-12-11 00:00:00",19,1,1,1,3,"111",Новые клиенты
RS-19870,Roy Skaria,CA-2018-142776,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,"2018-12-11 00:00:00","2018-12-14 00:00:00",Second Class,Home Office,Central,Iowa,Burlington,5.4,12,2018,1,RS-19870,Roy Skaria,1,12.68,6.34,"2018-12-11 00:00:00",19,1,1,1,3,"111",Новые клиенты
BF-10975,Barbara Fisher,US-2018-120908,OFF-LA-10004677,Self-Adhesive Address Labels for Typewriters with Dispenser Box,Office Supplies,Labels,"2018-09-30 00:00:00","2018-10-02 00:00:00",First Class,Corporate,East,Pennsylvania,Philadelphia,20.66,9,2018,1,BF-10975,Barbara Fisher,1,20.66,20.66,"2018-09-30 00:00:00",91,3,1,1,5,"311",Спящие клиенты
JG-15310,Jason Gross,CA-2018-103765,OFF-AP-10002311,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Office Supplies,Appliances,"2018-11-24 00:00:00","2018-11-30 00:00:00",Standard Class,Corporate,Central,Texas,Odessa,13.76,11,2018,3,JG-15310,Jason Gross,3,1270.6,317.65,"2018-12-28 00:00:00",2,1,3,3,7,"133",Новые клиенты
AW-10930,Arthur Wiediger,US-2018-118157,OFF-EN-10004459,Security-Tint Envelopes,Office Supplies,Envelopes,"2018-11-14 00:00:00","2018-11-17 00:00:00",First Class,Home Office,Central,Minnesota,Minneapolis,15.28,11,2018,2,AW-10930,Arthur Wiediger,2,711.36,237.12,"2018-11-14 00:00:00",46,2,2,3,7,"223",Лояльные клиенты
MH-18025,Michelle Huthwaite,CA-2018-103212,OFF-LA-10000248,Avery 52,Office Supplies,Labels,"2018-10-13 00:00:00","2018-10-14 00:00:00",First Class,Consumer,South,Louisiana,Lafayette,11.07,10,2018,3,MH-18025,Michelle Huthwaite,3,1632.22,326.44,"2018-11-11 00:00:00",49,2,4,4,10,"244",Лояльные клиенты
MH-18025,Michelle Huthwaite,CA-2018-103212,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,Furniture,Tables,"2018-10-13 00:00:00","2018-10-14 00:00:00",First Class,Consumer,South,Louisiana,Lafayette,1504.52,10,2018,3,MH-18025,Michelle Huthwaite,3,1632.22,326.44,"2018-11-11 00:00:00",49,2,4,4,10,"244",Лояльные клиенты
MH-18025,Michelle Huthwaite,CA-2018-103212,OFF-PA-10004355,Xerox 231,Office Supplies,Paper,"2018-10-13 00:00:00","2018-10-14 00:00:00",First Class,Consumer,South,Louisiana,Lafayette,25.92,10,2018,3,MH-18025,Michelle Huthwaite,3,1632.22,326.44,"2018-11-11 00:00:00",49,2,4,4,10,"244",Лояльные клиенты
FM-14290,Frank Merwin,CA-2018-121160,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,Office Supplies,Binders,"2018-11-04 00:00:00","2018-11-04 00:00:00",Same Day,Home Office,Central,Texas,Bryan,7.54,11,2018,4,FM-14290,Frank Merwin,4,1986.19,152.78,"2018-11-24 00:00:00",36,2,4,4,10,"244",Лояльные клиенты
FM-14290,Frank Merwin,CA-2018-121160,OFF-BI-10003094,Self-Adhesive Ring Binder Labels,Office Supplies,Binders,"2018-11-04 00:00:00","2018-11-04 00:00:00",Same Day,Home Office,Central,Texas,Bryan,1.41,11,2018,4,FM-14290,Frank Merwin,4,1986.19,152.78,"2018-11-24 00:00:00",36,2,4,4,10,"244",Лояльные клиенты
FM-14290,Frank Merwin,CA-2018-121160,OFF-BI-10004040,Wilson Jones Impact Binders,Office Supplies,Binders,"2018-11-04 00:00:00","2018-11-04 00:00:00",Same Day,Home Office,Central,Texas,Bryan,4.14,11,2018,4,FM-14290,Frank Merwin,4,1986.19,152.78,"2018-11-24 00:00:00",36,2,4,4,10,"244",Лояльные клиенты
FM-14290,Frank Merwin,CA-2018-121160,OFF-ST-10002485,Rogers Deluxe File Chest,Office Supplies,Storage,"2018-11-04 00:00:00","2018-11-04 00:00:00",Same Day,Home Office,Central,Texas,Bryan,52.75,11,2018,4,FM-14290,Frank Merwin,4,1986.19,152.78,"2018-11-24 00:00:00",36,2,4,4,10,"244",Лояльные клиенты
GZ-14545,George Zrebassa,CA-2018-140515,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,Office Supplies,Appliances,"2018-03-19 00:00:00","2018-03-24 00:00:00",Standard Class,Corporate,West,California,Los Angeles,381.36,3,2018,3,GZ-14545,George Zrebassa,3,2408.36,602.09,"2018-07-26 00:00:00",157,4,4,4,12,"444",Потерянные клиенты
TB-21520,Tracy Blumstein,CA-2018-133718,OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Office Supplies,Binders,"2018-07-23 00:00:00","2018-07-26 00:00:00",First Class,Consumer,West,California,Los Angeles,15.19,7,2018,2,TB-21520,Tracy Blumstein,2,92.56,30.85,"2018-09-14 00:00:00",107,3,2,1,6,"321",Спящие клиенты
TB-21520,Tracy Blumstein,CA-2018-133718,OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Office Supplies,Paper,"2018-07-23 00:00:00","2018-07-26 00:00:00",First Class,Consumer,West,California,Los Angeles,58.32,7,2018,2,TB-21520,Tracy Blumstein,2,92.56,30.85,"2018-09-14 00:00:00",107,3,2,1,6,"321",Спящие клиенты
MM-17260,Magdelene Morse,CA-2018-138156,FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Furnishings,"2018-02-11 00:00:00","2018-02-14 00:00:00",First Class,Consumer,East,Ohio,Columbus,147.57,2,2018,2,MM-17260,Magdelene Morse,2,484.56,161.52,"2018-07-15 00:00:00",168,4,2,2,8,"422",Потерянные клиенты
NB-18655,Nona Balk,CA-2018-110310,OFF-PA-10001685,Easy-staple paper,Office Supplies,Paper,"2018-10-27 00:00:00","2018-11-02 00:00:00",Standard Class,Corporate,South,Florida,Tallahassee,56.78,10,2018,3,NB-18655,Nona Balk,3,218.99,27.37,"2018-12-11 00:00:00",19,1,3,2,6,"132",Новые клиенты
NB-18655,Nona Balk,CA-2018-110310,OFF-BI-10001097,Avery Hole Reinforcements,Office Supplies,Binders,"2018-10-27 00:00:00","2018-11-02 00:00:00",Standard Class,Corporate,South,Florida,Tallahassee,5.61,10,2018,3,NB-18655,Nona Balk,3,218.99,27.37,"2018-12-11 00:00:00",19,1,3,2,6,"132",Новые клиенты
NB-18655,Nona Balk,CA-2018-110310,OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,Art,"2018-10-27 00:00:00","2018-11-02 00:00:00",Standard Class,Corporate,South,Florida,Tallahassee,6.58,10,2018,3,NB-18655,Nona Balk,3,218.99,27.37,"2018-12-11 00:00:00",19,1,3,2,6,"132",Новые клиенты
VF-21715,Vicky Freymann,CA-2018-130106,OFF-AR-10003651,Newell 350,Office Supplies,Art,"2018-05-22 00:00:00","2018-05-26 00:00:00",Standard Class,Home Office,West,California,San Francisco,9.84,5,2018,3,VF-21715,Vicky Freymann,3,174.36,24.91,"2018-12-17 00:00:00",13,1,3,1,5,"131",Новые клиенты
VF-21715,Vicky Freymann,CA-2018-130106,OFF-AR-10003732,Newell 333,Office Supplies,Art,"2018-05-22 00:00:00","2018-05-26 00:00:00",Standard Class,Home Office,West,California,San Francisco,2.78,5,2018,3,VF-21715,Vicky Freymann,3,174.36,24.91,"2018-12-17 00:00:00",13,1,3,1,5,"131",Новые клиенты
KD-16615,Ken Dana,CA-2018-155712,OFF-BI-10004224,Catalog Binders with Expanding Posts,Office Supplies,Binders,"2018-03-02 00:00:00","2018-03-08 00:00:00",Standard Class,Corporate,West,California,Los Angeles,107.65,3,2018,2,KD-16615,Ken Dana,2,648.58,129.72,"2018-03-16 00:00:00",289,4,2,3,9,"423",Потерянные клиенты
