"customer_id","customer_name","order_id","product_id","product_name","category","sub_category","order_date","ship_date","ship_mode","segment","region","state","city","sales","order_month","order_year","quantity_orders","customer_id:1","customer_name:1","orders_quantity","orders_sum","avg_order","last_order","last_order_day","rfm_recency","rfm_frequency","rfm_monetary","rfm_cell","rfm_cell_string","rfm_segment"
BD-11320,Bill Donatelli,CA-2017-167241,OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",Office Supplies,Paper,"2017-08-15 00:00:00","2017-08-22 00:00:00",Standard Class,Consumer,West,California,Los Angeles,37.52,8,2017,6,BD-11320,Bill Donatelli,6,2472.07,274.67,"2017-10-31 00:00:00",61,2,4,4,10,"244",Лояльные клиенты
BP-11290,Beth Paige,CA-2017-150483,FUR-FU-10001379,"Executive Impressions 16-1/2"" Circular Wall Clock",Furniture,Furnishings,"2017-05-31 00:00:00","2017-06-04 00:00:00",Standard Class,Consumer,Central,Illinois,Decatur,32.06,5,2017,3,BP-11290,Beth Paige,3,1273.69,159.21,"2017-07-21 00:00:00",163,4,4,4,12,"444",Потерянные клиенты
BP-11290,Beth Paige,CA-2017-150483,OFF-PA-10001846,Xerox 1899,Office Supplies,Paper,"2017-05-31 00:00:00","2017-06-04 00:00:00",Standard Class,Consumer,Central,Illinois,Decatur,18.5,5,2017,3,BP-11290,Beth Paige,3,1273.69,159.21,"2017-07-21 00:00:00",163,4,4,4,12,"444",Потерянные клиенты
BP-11290,Beth Paige,CA-2017-150483,FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,Furniture,Chairs,"2017-05-31 00:00:00","2017-06-04 00:00:00",Standard Class,Consumer,Central,Illinois,Decatur,191.08,5,2017,3,BP-11290,Beth Paige,3,1273.69,159.21,"2017-07-21 00:00:00",163,4,4,4,12,"444",Потерянные клиенты
BP-11290,Beth Paige,CA-2017-150483,OFF-PA-10004621,Xerox 212,Office Supplies,Paper,"2017-05-31 00:00:00","2017-06-04 00:00:00",Standard Class,Consumer,Central,Illinois,Decatur,10.37,5,2017,3,BP-11290,Beth Paige,3,1273.69,159.21,"2017-07-21 00:00:00",163,4,4,4,12,"444",Потерянные клиенты
SU-20665,Stephanie Ulpright,US-2017-126431,OFF-LA-10001474,Avery 477,Office Supplies,Labels,"2017-07-01 00:00:00","2017-07-01 00:00:00",Same Day,Home Office,East,New York,New York City,30.53,7,2017,3,SU-20665,Stephanie Ulpright,3,182.95,30.49,"2017-09-05 00:00:00",117,3,3,2,8,"332",Спящие клиенты
SU-20665,Stephanie Ulpright,US-2017-126431,TEC-AC-10001635,KeyTronic KT400U2 - Keyboard - Black,Technology,Accessories,"2017-07-01 00:00:00","2017-07-01 00:00:00",Same Day,Home Office,East,New York,New York City,30.84,7,2017,3,SU-20665,Stephanie Ulpright,3,182.95,30.49,"2017-09-05 00:00:00",117,3,3,2,8,"332",Спящие клиенты
SU-20665,Stephanie Ulpright,US-2017-126431,OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,Office Supplies,Paper,"2017-07-01 00:00:00","2017-07-01 00:00:00",Same Day,Home Office,East,New York,New York City,75.06,7,2017,3,SU-20665,Stephanie Ulpright,3,182.95,30.49,"2017-09-05 00:00:00",117,3,3,2,8,"332",Спящие клиенты
AY-10555,Andy Yotov,CA-2017-139934,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Technology,Phones,"2017-12-18 00:00:00","2017-12-20 00:00:00",First Class,Corporate,West,California,San Francisco,66.98,12,2017,1,AY-10555,Andy Yotov,1,66.98,66.98,"2017-12-18 00:00:00",13,1,1,1,3,"111",Новые клиенты
CV-12805,Cynthia Voltz,US-2017-144057,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",Office Supplies,Storage,"2017-05-09 00:00:00","2017-05-13 00:00:00",Standard Class,Corporate,Central,Texas,Austin,856.66,5,2017,2,CV-12805,Cynthia Voltz,2,1035.67,172.61,"2017-09-01 00:00:00",121,3,3,3,9,"333",Спящие клиенты
CV-12805,Cynthia Voltz,US-2017-144057,OFF-BI-10002852,Ibico Standard Transparent Covers,Office Supplies,Binders,"2017-05-09 00:00:00","2017-05-13 00:00:00",Standard Class,Corporate,Central,Texas,Austin,13.18,5,2017,2,CV-12805,Cynthia Voltz,2,1035.67,172.61,"2017-09-01 00:00:00",121,3,3,3,9,"333",Спящие клиенты
CV-12805,Cynthia Voltz,US-2017-144057,OFF-AP-10000390,Euro Pro Shark Stick Mini Vacuum,Office Supplies,Appliances,"2017-05-09 00:00:00","2017-05-13 00:00:00",Standard Class,Corporate,Central,Texas,Austin,48.78,5,2017,2,CV-12805,Cynthia Voltz,2,1035.67,172.61,"2017-09-01 00:00:00",121,3,3,3,9,"333",Спящие клиенты
CV-12805,Cynthia Voltz,US-2017-144057,OFF-PA-10004327,Xerox 1911,Office Supplies,Paper,"2017-05-09 00:00:00","2017-05-13 00:00:00",Standard Class,Corporate,Central,Texas,Austin,76.64,5,2017,2,CV-12805,Cynthia Voltz,2,1035.67,172.61,"2017-09-01 00:00:00",121,3,3,3,9,"333",Спящие клиенты
CV-12805,Cynthia Voltz,US-2017-144057,OFF-BI-10002353,GBC VeloBind Cover Sets,Office Supplies,Binders,"2017-05-09 00:00:00","2017-05-13 00:00:00",Standard Class,Corporate,Central,Texas,Austin,18.53,5,2017,2,CV-12805,Cynthia Voltz,2,1035.67,172.61,"2017-09-01 00:00:00",121,3,3,3,9,"333",Спящие клиенты
AH-10690,Anna Häberlin,CA-2017-145709,TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,Technology,Phones,"2017-10-04 00:00:00","2017-10-08 00:00:00",Standard Class,Corporate,South,Florida,Coral Gables,52.68,10,2017,6,AH-10690,Anna Häberlin,6,5764.78,640.53,"2017-11-15 00:00:00",46,2,4,4,10,"244",Лояльные клиенты
AH-10690,Anna Häberlin,CA-2017-145709,FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,Furniture,Furnishings,"2017-10-04 00:00:00","2017-10-08 00:00:00",Standard Class,Corporate,South,Florida,Coral Gables,11.57,10,2017,6,AH-10690,Anna Häberlin,6,5764.78,640.53,"2017-11-15 00:00:00",46,2,4,4,10,"244",Лояльные клиенты
DF-13135,David Flashing,CA-2017-168032,TEC-PH-10004241,Nokia Lumia 1020,Technology,Phones,"2017-01-30 00:00:00","2017-02-03 00:00:00",Standard Class,Consumer,Central,Illinois,Rockford,1439.97,1,2017,1,DF-13135,David Flashing,1,2067.8,689.27,"2017-01-30 00:00:00",335,4,2,4,10,"424",Потерянные клиенты
DF-13135,David Flashing,CA-2017-168032,OFF-BI-10000546,Avery Durable Binders,Office Supplies,Binders,"2017-01-30 00:00:00","2017-02-03 00:00:00",Standard Class,Consumer,Central,Illinois,Rockford,1.73,1,2017,1,DF-13135,David Flashing,1,2067.8,689.27,"2017-01-30 00:00:00",335,4,2,4,10,"424",Потерянные клиенты
DF-13135,David Flashing,CA-2017-168032,FUR-TA-10004256,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,Furniture,Tables,"2017-01-30 00:00:00","2017-02-03 00:00:00",Standard Class,Consumer,Central,Illinois,Rockford,626.1,1,2017,1,DF-13135,David Flashing,1,2067.8,689.27,"2017-01-30 00:00:00",335,4,2,4,10,"424",Потерянные клиенты
SP-20545,Sibella Parks,CA-2017-102134,FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings,"2017-03-14 00:00:00","2017-03-19 00:00:00",Standard Class,Corporate,Central,Wisconsin,Green Bay,16.74,3,2017,4,SP-20545,Sibella Parks,4,1024.64,146.38,"2017-10-09 00:00:00",83,3,4,3,10,"343",Спящие клиенты
NW-18400,Natalie Webber,CA-2017-159023,OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,Office Supplies,Binders,"2017-11-03 00:00:00","2017-11-05 00:00:00",First Class,Consumer,West,Oregon,Portland,4.16,11,2017,1,NW-18400,Natalie Webber,1,184.15,92.08,"2017-11-03 00:00:00",58,2,1,2,5,"212",Лояльные клиенты
NW-18400,Natalie Webber,CA-2017-159023,TEC-MA-10003337,Okidata B401 Printer,Technology,Machines,"2017-11-03 00:00:00","2017-11-05 00:00:00",First Class,Consumer,West,Oregon,Portland,179.99,11,2017,1,NW-18400,Natalie Webber,1,184.15,92.08,"2017-11-03 00:00:00",58,2,1,2,5,"212",Лояльные клиенты
LW-17125,Liz Willingham,CA-2017-157280,FUR-FU-10004665,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Furniture,Furnishings,"2017-11-05 00:00:00","2017-11-07 00:00:00",First Class,Consumer,South,Virginia,Virginia Beach,273.96,11,2017,1,LW-17125,Liz Willingham,1,1120.73,373.58,"2017-11-05 00:00:00",56,2,2,3,7,"223",Лояльные клиенты
LW-17125,Liz Willingham,CA-2017-157280,TEC-AC-10000057,Microsoft Natural Ergonomic Keyboard 4000,Technology,Accessories,"2017-11-05 00:00:00","2017-11-07 00:00:00",First Class,Consumer,South,Virginia,Virginia Beach,89.97,11,2017,1,LW-17125,Liz Willingham,1,1120.73,373.58,"2017-11-05 00:00:00",56,2,2,3,7,"223",Лояльные клиенты
LW-17125,Liz Willingham,CA-2017-157280,FUR-FU-10003806,"Tenex Chairmat w/ Average Lip, 45"" x 53""",Furniture,Furnishings,"2017-11-05 00:00:00","2017-11-07 00:00:00",First Class,Consumer,South,Virginia,Virginia Beach,756.8,11,2017,1,LW-17125,Liz Willingham,1,1120.73,373.58,"2017-11-05 00:00:00",56,2,2,3,7,"223",Лояльные клиенты
JP-16135,Julie Prescott,CA-2017-134180,TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,"2017-11-03 00:00:00","2017-11-07 00:00:00",Standard Class,Home Office,East,Pennsylvania,Philadelphia,72.0,11,2017,4,JP-16135,Julie Prescott,4,1601.06,228.72,"2017-12-30 00:00:00",1,1,4,4,9,"144",Новые клиенты
JP-16135,Julie Prescott,CA-2017-134180,FUR-CH-10004886,Bevis Steel Folding Chairs,Furniture,Chairs,"2017-11-03 00:00:00","2017-11-07 00:00:00",Standard Class,Home Office,East,Pennsylvania,Philadelphia,470.16,11,2017,4,JP-16135,Julie Prescott,4,1601.06,228.72,"2017-12-30 00:00:00",1,1,4,4,9,"144",Новые клиенты
LC-16870,Lena Cacioppo,CA-2017-110898,OFF-AP-10001626,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Office Supplies,Appliances,"2017-03-06 00:00:00","2017-03-12 00:00:00",Standard Class,Consumer,Central,Illinois,Chicago,2.33,3,2017,3,LC-16870,Lena Cacioppo,3,426.66,71.11,"2017-08-12 00:00:00",141,3,4,2,9,"342",Спящие клиенты
LC-16870,Lena Cacioppo,CA-2017-110898,OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,Office Supplies,Binders,"2017-03-06 00:00:00","2017-03-12 00:00:00",Standard Class,Consumer,Central,Illinois,Chicago,1.73,3,2017,3,LC-16870,Lena Cacioppo,3,426.66,71.11,"2017-08-12 00:00:00",141,3,4,2,9,"342",Спящие клиенты
LC-16870,Lena Cacioppo,CA-2017-110898,FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Furniture,Furnishings,"2017-03-06 00:00:00","2017-03-12 00:00:00",Standard Class,Consumer,Central,Illinois,Chicago,159.04,3,2017,3,LC-16870,Lena Cacioppo,3,426.66,71.11,"2017-08-12 00:00:00",141,3,4,2,9,"342",Спящие клиенты
LC-16870,Lena Cacioppo,CA-2017-110898,FUR-TA-10000849,Bevis Rectangular Conference Tables,Furniture,Tables,"2017-03-06 00:00:00","2017-03-12 00:00:00",Standard Class,Consumer,Central,Illinois,Chicago,145.98,3,2017,3,LC-16870,Lena Cacioppo,3,426.66,71.11,"2017-08-12 00:00:00",141,3,4,2,9,"342",Спящие клиенты
EA-14035,Erin Ashbrook,CA-2017-121447,FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,Furnishings,"2017-02-21 00:00:00","2017-02-22 00:00:00",First Class,Corporate,East,New York,New York City,135.8,2,2017,6,EA-14035,Erin Ashbrook,6,1520.05,126.67,"2017-07-10 00:00:00",174,4,4,4,12,"444",Потерянные клиенты
NS-18640,Noel Staavos,CA-2017-131639,OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,Office Supplies,Binders,"2017-12-17 00:00:00","2017-12-23 00:00:00",Standard Class,Corporate,West,New Mexico,Carlsbad,13.49,12,2017,3,NS-18640,Noel Staavos,3,1351.33,168.92,"2017-12-17 00:00:00",14,1,4,4,9,"144",Новые клиенты
NS-18640,Noel Staavos,CA-2017-131639,OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",Office Supplies,Binders,"2017-12-17 00:00:00","2017-12-23 00:00:00",Standard Class,Corporate,West,New Mexico,Carlsbad,11.42,12,2017,3,NS-18640,Noel Staavos,3,1351.33,168.92,"2017-12-17 00:00:00",14,1,4,4,9,"144",Новые клиенты
MV-17485,Mark Van Huff,CA-2017-161361,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,Paper,"2017-03-26 00:00:00","2017-03-28 00:00:00",Second Class,Consumer,West,Idaho,Pocatello,17.64,3,2017,2,MV-17485,Mark Van Huff,2,226.84,75.61,"2017-09-05 00:00:00",117,3,2,2,7,"322",Спящие клиенты
MV-17485,Mark Van Huff,CA-2017-161361,OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",Office Supplies,Binders,"2017-03-26 00:00:00","2017-03-28 00:00:00",Second Class,Consumer,West,Idaho,Pocatello,17.04,3,2017,2,MV-17485,Mark Van Huff,2,226.84,75.61,"2017-09-05 00:00:00",117,3,2,2,7,"322",Спящие клиенты
TC-21475,Tony Chapman,US-2017-141880,FUR-FU-10001979,Dana Halogen Swing-Arm Architect Lamp,Furniture,Furnishings,"2017-08-22 00:00:00","2017-08-23 00:00:00",First Class,Home Office,West,Colorado,Fort Collins,98.33,8,2017,3,TC-21475,Tony Chapman,3,151.69,50.56,"2017-12-15 00:00:00",16,1,3,2,6,"132",Новые клиенты
VP-21760,Victoria Pisteka,CA-2017-102127,TEC-AC-10002018,AmazonBasics 3-Button USB Wired Mouse,Technology,Accessories,"2017-06-26 00:00:00","2017-07-02 00:00:00",Standard Class,Corporate,East,New York,New York City,20.97,6,2017,1,VP-21760,Victoria Pisteka,1,198.67,66.22,"2017-06-26 00:00:00",188,4,2,2,8,"422",Потерянные клиенты
VP-21760,Victoria Pisteka,CA-2017-102127,TEC-AC-10000397,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Technology,Accessories,"2017-06-26 00:00:00","2017-07-02 00:00:00",Standard Class,Corporate,East,New York,New York City,139.96,6,2017,1,VP-21760,Victoria Pisteka,1,198.67,66.22,"2017-06-26 00:00:00",188,4,2,2,8,"422",Потерянные клиенты
VP-21760,Victoria Pisteka,CA-2017-102127,FUR-FU-10003976,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furniture,Furnishings,"2017-06-26 00:00:00","2017-07-02 00:00:00",Standard Class,Corporate,East,New York,New York City,37.74,6,2017,1,VP-21760,Victoria Pisteka,1,198.67,66.22,"2017-06-26 00:00:00",188,4,2,2,8,"422",Потерянные клиенты
PO-18865,Patrick O'Donnell,US-2017-152415,FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Furniture,Furnishings,"2017-09-17 00:00:00","2017-09-22 00:00:00",Standard Class,Consumer,East,Massachusetts,Marlborough,14.82,9,2017,1,PO-18865,Patrick O'Donnell,1,206.64,103.32,"2017-09-17 00:00:00",105,3,2,2,7,"322",Спящие клиенты
PO-18865,Patrick O'Donnell,US-2017-152415,FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,Furnishings,"2017-09-17 00:00:00","2017-09-22 00:00:00",Standard Class,Consumer,East,Massachusetts,Marlborough,191.82,9,2017,1,PO-18865,Patrick O'Donnell,1,206.64,103.32,"2017-09-17 00:00:00",105,3,2,2,7,"322",Спящие клиенты
AB-10105,Adrian Barton,CA-2017-117121,OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies,Binders,"2017-12-17 00:00:00","2017-12-21 00:00:00",Standard Class,Consumer,Central,Michigan,Detroit,9892.74,12,2017,3,AB-10105,Adrian Barton,3,10403.86,3467.95,"2017-12-17 00:00:00",14,1,4,4,9,"144",Новые клиенты
ML-17395,Marina Lichtenstein,CA-2017-168830,TEC-AC-10003911,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Technology,Accessories,"2017-11-07 00:00:00","2017-11-13 00:00:00",Standard Class,Corporate,West,California,San Francisco,479.97,11,2017,2,ML-17395,Marina Lichtenstein,2,595.97,297.99,"2017-11-07 00:00:00",54,2,3,3,8,"233",Лояльные клиенты
AR-10825,Anthony Rawles,CA-2017-132304,FUR-TA-10004619,Hon Non-Folding Utility Tables,Furniture,Tables,"2017-06-14 00:00:00","2017-06-18 00:00:00",Standard Class,Corporate,West,Washington,Seattle,1115.17,6,2017,3,AR-10825,Anthony Rawles,3,2096.15,419.23,"2017-12-11 00:00:00",20,1,4,4,9,"144",Новые клиенты
RR-19525,Rick Reed,CA-2017-101623,OFF-FA-10003495,Staples,Office Supplies,Fasteners,"2017-02-28 00:00:00","2017-03-06 00:00:00",Standard Class,Corporate,East,New York,New York City,36.48,2,2017,2,RR-19525,Rick Reed,2,280.36,140.18,"2017-07-25 00:00:00",159,4,3,2,9,"432",Потерянные клиенты
MS-17365,Maribeth Schnelling,CA-2017-150077,TEC-PH-10002890,AT&T 17929 Lendline Telephone,Technology,Phones,"2017-02-04 00:00:00","2017-02-10 00:00:00",Standard Class,Consumer,East,Maryland,Rockville,90.48,2,2017,3,MS-17365,Maribeth Schnelling,3,4205.43,700.91,"2017-11-26 00:00:00",35,2,4,4,10,"244",Лояльные клиенты
BM-11140,Becky Martin,CA-2017-106278,FUR-CH-10003061,"Global Leather Task Chair, Black",Furniture,Chairs,"2017-09-02 00:00:00","2017-09-05 00:00:00",Second Class,Consumer,West,Washington,Des Moines,215.98,9,2017,2,BM-11140,Becky Martin,2,892.95,111.62,"2017-12-04 00:00:00",27,1,3,3,7,"133",Новые клиенты
BM-11140,Becky Martin,CA-2017-106278,OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Office Supplies,Envelopes,"2017-09-02 00:00:00","2017-09-05 00:00:00",Second Class,Consumer,West,Washington,Des Moines,65.94,9,2017,2,BM-11140,Becky Martin,2,892.95,111.62,"2017-12-04 00:00:00",27,1,3,3,7,"133",Новые клиенты
MB-18085,Mick Brown,CA-2017-142524,OFF-EN-10003286,Staple envelope,Office Supplies,Envelopes,"2017-09-04 00:00:00","2017-09-08 00:00:00",Standard Class,Consumer,Central,Missouri,Springfield,16.56,9,2017,3,MB-18085,Mick Brown,3,559.66,139.91,"2017-09-04 00:00:00",118,3,4,3,10,"343",Спящие клиенты
MB-18085,Mick Brown,CA-2017-142524,TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Accessories,"2017-09-04 00:00:00","2017-09-08 00:00:00",Standard Class,Consumer,Central,Missouri,Springfield,279.95,9,2017,3,MB-18085,Mick Brown,3,559.66,139.91,"2017-09-04 00:00:00",118,3,4,3,10,"343",Спящие клиенты
GW-14605,Giulietta Weimer,CA-2017-108105,FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Furniture,Furnishings,"2017-02-16 00:00:00","2017-02-23 00:00:00",Standard Class,Consumer,South,Kentucky,Henderson,318.08,2,2017,2,GW-14605,Giulietta Weimer,2,435.55,145.18,"2017-10-21 00:00:00",71,2,3,2,7,"232",Лояльные клиенты
GW-14605,Giulietta Weimer,CA-2017-108105,OFF-BI-10002412,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Office Supplies,Binders,"2017-02-16 00:00:00","2017-02-23 00:00:00",Standard Class,Consumer,South,Kentucky,Henderson,5.8,2,2017,2,GW-14605,Giulietta Weimer,2,435.55,145.18,"2017-10-21 00:00:00",71,2,3,2,7,"232",Лояльные клиенты
DV-13465,Dianna Vittorini,CA-2017-126102,OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,Office Supplies,Binders,"2017-09-10 00:00:00","2017-09-12 00:00:00",Second Class,Consumer,West,California,Los Angeles,276.78,9,2017,1,DV-13465,Dianna Vittorini,1,276.78,276.78,"2017-09-10 00:00:00",112,3,2,2,7,"322",Спящие клиенты
LR-17035,Lisa Ryan,CA-2017-143406,OFF-AP-10001564,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Office Supplies,Appliances,"2017-09-26 00:00:00","2017-09-30 00:00:00",Standard Class,Corporate,Central,Texas,Houston,93.03,9,2017,1,LR-17035,Lisa Ryan,1,547.99,274.0,"2017-09-26 00:00:00",96,3,2,3,8,"323",Спящие клиенты
LR-17035,Lisa Ryan,CA-2017-143406,FUR-CH-10000513,High-Back Leather Manager's Chair,Furniture,Chairs,"2017-09-26 00:00:00","2017-09-30 00:00:00",Standard Class,Corporate,Central,Texas,Houston,454.96,9,2017,1,LR-17035,Lisa Ryan,1,547.99,274.0,"2017-09-26 00:00:00",96,3,2,3,8,"323",Спящие клиенты
TS-21610,Troy Staebel,CA-2017-131093,OFF-ST-10002790,Safco Industrial Shelving,Office Supplies,Storage,"2017-09-17 00:00:00","2017-09-20 00:00:00",Second Class,Consumer,East,Ohio,Springfield,295.4,9,2017,2,TS-21610,Troy Staebel,2,310.02,155.01,"2017-09-17 00:00:00",105,3,3,2,8,"332",Спящие клиенты
EB-13975,Erica Bern,CA-2017-135461,TEC-PH-10004094,Motorola L703CM,Technology,Phones,"2017-02-07 00:00:00","2017-02-10 00:00:00",Second Class,Corporate,West,California,Los Angeles,623.96,2,2017,3,EB-13975,Erica Bern,3,1608.64,402.16,"2017-10-10 00:00:00",82,3,4,4,11,"344",Спящие клиенты
RB-19795,Ross Baird,US-2017-155971,OFF-LA-10000452,Avery 488,Office Supplies,Labels,"2017-06-06 00:00:00","2017-06-12 00:00:00",Standard Class,Home Office,West,California,Los Angeles,22.05,6,2017,3,RB-19795,Ross Baird,3,1840.62,204.51,"2017-12-24 00:00:00",7,1,4,4,9,"144",Новые клиенты
RB-19795,Ross Baird,US-2017-155971,OFF-PA-10000210,Xerox Blank Computer Paper,Office Supplies,Paper,"2017-06-06 00:00:00","2017-06-12 00:00:00",Standard Class,Home Office,West,California,Los Angeles,99.9,6,2017,3,RB-19795,Ross Baird,3,1840.62,204.51,"2017-12-24 00:00:00",7,1,4,4,9,"144",Новые клиенты
EH-13945,Eric Hoffmann,US-2017-158288,OFF-BI-10003364,Binding Machine Supplies,Office Supplies,Binders,"2017-11-26 00:00:00","2017-11-28 00:00:00",Second Class,Consumer,East,Pennsylvania,Philadelphia,78.76,11,2017,3,EH-13945,Eric Hoffmann,3,477.65,43.42,"2017-11-26 00:00:00",35,2,4,2,8,"242",Лояльные клиенты
MA-17560,Matt Abelman,CA-2017-128916,FUR-FU-10001940,Staple-based wall hangings,Furniture,Furnishings,"2017-08-18 00:00:00","2017-08-20 00:00:00",Second Class,Home Office,Central,Texas,Houston,9.55,8,2017,2,MA-17560,Matt Abelman,2,94.63,15.77,"2017-08-23 00:00:00",130,3,2,1,6,"321",Спящие клиенты
MA-17560,Matt Abelman,CA-2017-128916,FUR-FU-10000320,OIC Stacking Trays,Furniture,Furnishings,"2017-08-18 00:00:00","2017-08-20 00:00:00",Second Class,Home Office,Central,Texas,Houston,5.34,8,2017,2,MA-17560,Matt Abelman,2,94.63,15.77,"2017-08-23 00:00:00",130,3,2,1,6,"321",Спящие клиенты
DC-12850,Dan Campbell,CA-2017-130911,FUR-BO-10004357,O'Sullivan Living Dimensions 3-Shelf Bookcases,Furniture,Bookcases,"2017-03-24 00:00:00","2017-03-26 00:00:00",Second Class,Consumer,East,Ohio,Cleveland,301.47,3,2017,1,DC-12850,Dan Campbell,1,320.13,160.07,"2017-03-24 00:00:00",282,4,2,2,8,"422",Потерянные клиенты
DC-12850,Dan Campbell,CA-2017-130911,OFF-AR-10000475,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",Office Supplies,Art,"2017-03-24 00:00:00","2017-03-26 00:00:00",Second Class,Consumer,East,Ohio,Cleveland,18.66,3,2017,1,DC-12850,Dan Campbell,1,320.13,160.07,"2017-03-24 00:00:00",282,4,2,2,8,"422",Потерянные клиенты
TB-21175,Thomas Boland,CA-2017-124254,OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,Office Supplies,Storage,"2017-04-12 00:00:00","2017-04-17 00:00:00",Standard Class,Corporate,South,North Carolina,Wilson,129.55,4,2017,2,TB-21175,Thomas Boland,2,237.8,39.63,"2017-04-12 00:00:00",263,4,3,2,9,"432",Потерянные клиенты
TB-21175,Thomas Boland,CA-2017-124254,OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,Storage,"2017-04-12 00:00:00","2017-04-17 00:00:00",Standard Class,Corporate,South,North Carolina,Wilson,51.98,4,2017,2,TB-21175,Thomas Boland,2,237.8,39.63,"2017-04-12 00:00:00",263,4,3,2,9,"432",Потерянные клиенты
TB-21175,Thomas Boland,CA-2017-124254,OFF-PA-10000807,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Office Supplies,Paper,"2017-04-12 00:00:00","2017-04-17 00:00:00",Standard Class,Corporate,South,North Carolina,Wilson,10.27,4,2017,2,TB-21175,Thomas Boland,2,237.8,39.63,"2017-04-12 00:00:00",263,4,3,2,9,"432",Потерянные клиенты
FW-14395,Fred Wasserman,CA-2017-139409,TEC-PH-10003988,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Technology,Phones,"2017-09-05 00:00:00","2017-09-07 00:00:00",First Class,Corporate,East,New York,New York City,43.6,9,2017,1,FW-14395,Fred Wasserman,1,43.6,43.6,"2017-09-05 00:00:00",117,3,1,1,5,"311",Спящие клиенты
CB-12535,Claudia Bergmann,US-2017-165505,TEC-AC-10002926,Logitech Wireless Marathon Mouse M705,Technology,Accessories,"2017-01-23 00:00:00","2017-01-27 00:00:00",Standard Class,Corporate,East,Vermont,Burlington,99.98,1,2017,2,CB-12535,Claudia Bergmann,2,1687.13,421.78,"2017-11-07 00:00:00",54,2,3,4,9,"234",Лояльные клиенты
CB-12535,Claudia Bergmann,US-2017-165505,OFF-AR-10003477,"4009 Highlighters",Office Supplies,Art,"2017-01-23 00:00:00","2017-01-27 00:00:00",Standard Class,Corporate,East,Vermont,Burlington,8.04,1,2017,2,CB-12535,Claudia Bergmann,2,1687.13,421.78,"2017-11-07 00:00:00",54,2,3,4,9,"234",Лояльные клиенты
CB-12535,Claudia Bergmann,US-2017-165505,OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart,Office Supplies,Storage,"2017-01-23 00:00:00","2017-01-27 00:00:00",Standard Class,Corporate,East,Vermont,Burlington,1564.29,1,2017,2,CB-12535,Claudia Bergmann,2,1687.13,421.78,"2017-11-07 00:00:00",54,2,3,4,9,"234",Лояльные клиенты
